,v1,v2,corr
87,6Y: มูลค่าพาณิชย์อิเล็กทรอนิกส์สาขาการขนส่งและโลจิสติกส์ เพิ่มขึ้นเฉลี่ย ร้อยละ 10 ต่อปี,37Y: อัตราผู้เสียชีวิตจากอุบัติเหตุทางถนน (คนต่อประชากร 1 แสนคน) ,0.6997676841362487
88,6Y: มูลค่าพาณิชย์อิเล็กทรอนิกส์สาขาการขนส่งและโลจิสติกส์ เพิ่มขึ้นเฉลี่ย ร้อยละ 10 ต่อปี,39Y: อัตราส่วนของครัวเรือนที่ใช้อินเทอร์เน็ต (ร้อยละ) ,-0.5480693975314246
89,6Y: มูลค่าพาณิชย์อิเล็กทรอนิกส์สาขาการขนส่งและโลจิสติกส์ เพิ่มขึ้นเฉลี่ย ร้อยละ 10 ต่อปี,40Y: สัดส่วนผลิตภัณฑ์มวลรวมของวิสาหกิจขนาดกลางและขนาดย่อมต่อผลิตภัณฑ์มวลรวมในประเทศ ,-0.6901439406925459
90,6Y: มูลค่าพาณิชย์อิเล็กทรอนิกส์สาขาการขนส่งและโลจิสติกส์ เพิ่มขึ้นเฉลี่ย ร้อยละ 10 ต่อปี,46Y: สัดส่วนการส่งออกของวิสาหกิจขนาดกลางและขนาดย่อมต่อการส่งออกรวมของประเทศ,-0.05138271158400633
91,6Y: มูลค่าพาณิชย์อิเล็กทรอนิกส์สาขาการขนส่งและโลจิสติกส์ เพิ่มขึ้นเฉลี่ย ร้อยละ 10 ต่อปี,69Y: อัตราการฆ่าตัวตายสำเร็จต่อประชากรแสนคนลดลง,-0.0588832216149327
92,6Y: มูลค่าพาณิชย์อิเล็กทรอนิกส์สาขาการขนส่งและโลจิสติกส์ เพิ่มขึ้นเฉลี่ย ร้อยละ 10 ต่อปี,79Y: อัตราเงินเฟ้อระยะปานกลางอยู่ที่ร้อยละ 2.5 ± 1.5,-0.6163970814619201
93,6Y: มูลค่าพาณิชย์อิเล็กทรอนิกส์สาขาการขนส่งและโลจิสติกส์ เพิ่มขึ้นเฉลี่ย ร้อยละ 10 ต่อปี,80Y: หนี้สาธารณะคงค้าง ณ สิ้นแผนพัฒนาฯ ฉบับที่ 12 ไม่เกินร้อยละ 55 ของผลิตภัณฑ์มวลรวมในประเทศ,0.023314471363238026
94,6Y: มูลค่าพาณิชย์อิเล็กทรอนิกส์สาขาการขนส่งและโลจิสติกส์ เพิ่มขึ้นเฉลี่ย ร้อยละ 10 ต่อปี,81Y: ดุลบัญชีเดินสะพัดไม่เกินร้อยละ 2 ต่อผลิตภัณฑ์มวลรวมในประเทศ,0.8001668902975408
95,6Y: มูลค่าพาณิชย์อิเล็กทรอนิกส์สาขาการขนส่งและโลจิสติกส์ เพิ่มขึ้นเฉลี่ย ร้อยละ 10 ต่อปี,84Y: สัดส่วนพื้นที่ป่าไม้เป็นร้อยละ 40 ของพื้นที่ประเทศ,-0.9837028506072799
96,6Y: มูลค่าพาณิชย์อิเล็กทรอนิกส์สาขาการขนส่งและโลจิสติกส์ เพิ่มขึ้นเฉลี่ย ร้อยละ 10 ต่อปี,"92Y: พื้นที่ชลประทานเพิ่มขึ้นปีละ 350,000 ไร่",-0.6965283630667686
97,6Y: มูลค่าพาณิชย์อิเล็กทรอนิกส์สาขาการขนส่งและโลจิสติกส์ เพิ่มขึ้นเฉลี่ย ร้อยละ 10 ต่อปี,95Y: คุณภาพอากาศในพื้นที่วิกฤติหมอกควันได้รับการแก้ไขและมีค่าอยู่ในเกณฑ์มาตรฐาน (ร้อยละจำนวนวันที่ PM10 ใน 9 จังหวัดภาคเหนืออยู่ในเกณฑ์มาตรฐาน),-0.5632110515065947
